type,start_msc,end_msc,identity
MAINTENANCE_RECOVERY,1644969900000,1644970800000,DAILY_SERVER_CLOSE_20220216_0000_0005
KINGEA_ENTRY_BLACKOUT,1645027200000,1645029900000,840020010:156005
KINGEA_ENTRY_BLACKOUT,1645027200000,1645029900000,840020011:156017
BROKER_HMR_SCHEDULED,1645028100000,1645029300000,840020010:156005
BROKER_HMR_SCHEDULED,1645028100000,1645029300000,840020011:156017
KINGEA_ENTRY_BLACKOUT,1645034400000,1645037100000,840200001:161150
BROKER_HMR_SCHEDULED,1645035300000,1645036500000,840200001:161150
MAINTENANCE_ENTRY_BLOCK,1645054200000,1645055700000,DAILY_SERVER_CLOSE_20220217_0000_0005
MAINTENANCE_FORCE_FLAT,1645055700000,1645056300000,DAILY_SERVER_CLOSE_20220217_0000_0005
MAINTENANCE_RECOVERY,1645056300000,1645057200000,DAILY_SERVER_CLOSE_20220217_0000_0005
KINGEA_ENTRY_BLACKOUT,1645113600000,1645116300000,840070001:158351
KINGEA_ENTRY_BLACKOUT,1645113600000,1645116300000,840140001:162955
BROKER_HMR_SCHEDULED,1645114500000,1645115700000,840070001:158351
BROKER_HMR_SCHEDULED,1645114500000,1645115700000,840140001:162955
MAINTENANCE_ENTRY_BLOCK,1645140600000,1645142100000,DAILY_SERVER_CLOSE_20220218_0000_0005
MAINTENANCE_FORCE_FLAT,1645142100000,1645142700000,DAILY_SERVER_CLOSE_20220218_0000_0005
MAINTENANCE_RECOVERY,1645142700000,1645143600000,DAILY_SERVER_CLOSE_20220218_0000_0005
KINGEA_ENTRY_BLACKOUT,1645205400000,1645208100000,840120001:156933
BROKER_HMR_SCHEDULED,1645206300000,1645207500000,840120001:156933
MAINTENANCE_ENTRY_BLOCK,1645227000000,1645228500000,DAILY_SERVER_CLOSE_20220219_0000_0005
MAINTENANCE_FORCE_FLAT,1645228500000,1645229100000,DAILY_SERVER_CLOSE_20220219_0000_0005
MAINTENANCE_RECOVERY,1645229100000,1645230000000,DAILY_SERVER_CLOSE_20220219_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645313400000,1645314900000,DAILY_SERVER_CLOSE_20220220_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645313940000,1645315440000,SUNDAY_SERVER_CLOSE_20220220_0009_0019
MAINTENANCE_FORCE_FLAT,1645314900000,1645315500000,DAILY_SERVER_CLOSE_20220220_0000_0005
MAINTENANCE_FORCE_FLAT,1645315440000,1645316340000,SUNDAY_SERVER_CLOSE_20220220_0009_0019
MAINTENANCE_RECOVERY,1645315500000,1645316400000,DAILY_SERVER_CLOSE_20220220_0000_0005
MAINTENANCE_RECOVERY,1645316340000,1645317240000,SUNDAY_SERVER_CLOSE_20220220_0009_0019
MAINTENANCE_ENTRY_BLOCK,1645399800000,1645401300000,DAILY_SERVER_CLOSE_20220221_0000_0005
MAINTENANCE_FORCE_FLAT,1645401300000,1645401900000,DAILY_SERVER_CLOSE_20220221_0000_0005
MAINTENANCE_RECOVERY,1645401900000,1645402800000,DAILY_SERVER_CLOSE_20220221_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645486200000,1645487700000,DAILY_SERVER_CLOSE_20220222_0000_0005
MAINTENANCE_FORCE_FLAT,1645487700000,1645488300000,DAILY_SERVER_CLOSE_20220222_0000_0005
MAINTENANCE_RECOVERY,1645488300000,1645489200000,DAILY_SERVER_CLOSE_20220222_0000_0005
KINGEA_ENTRY_BLACKOUT,1645550100000,1645552800000,840500001:164181
KINGEA_ENTRY_BLACKOUT,1645550100000,1645552800000,840500002:164182
BROKER_HMR_SCHEDULED,1645551000000,1645552200000,840500001:164181
BROKER_HMR_SCHEDULED,1645551000000,1645552200000,840500002:164182
KINGEA_ENTRY_BLACKOUT,1645551000000,1645553700000,840180002:160342
BROKER_HMR_SCHEDULED,1645551900000,1645553100000,840180002:160342
MAINTENANCE_ENTRY_BLOCK,1645572600000,1645574100000,DAILY_SERVER_CLOSE_20220223_0000_0005
MAINTENANCE_FORCE_FLAT,1645574100000,1645574700000,DAILY_SERVER_CLOSE_20220223_0000_0005
MAINTENANCE_RECOVERY,1645574700000,1645575600000,DAILY_SERVER_CLOSE_20220223_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645659000000,1645660500000,DAILY_SERVER_CLOSE_20220224_0000_0005
MAINTENANCE_FORCE_FLAT,1645660500000,1645661100000,DAILY_SERVER_CLOSE_20220224_0000_0005
MAINTENANCE_RECOVERY,1645661100000,1645662000000,DAILY_SERVER_CLOSE_20220224_0000_0005
KINGEA_ENTRY_BLACKOUT,1645718400000,1645721100000,840010007:163409
KINGEA_ENTRY_BLACKOUT,1645718400000,1645721100000,840010018:163492
KINGEA_ENTRY_BLACKOUT,1645718400000,1645721100000,840140001:162956
BROKER_HMR_SCHEDULED,1645719300000,1645720500000,840010007:163409
BROKER_HMR_SCHEDULED,1645719300000,1645720500000,840010018:163492
BROKER_HMR_SCHEDULED,1645719300000,1645720500000,840140001:162956
KINGEA_ENTRY_BLACKOUT,1645723800000,1645726500000,840020008:155981
BROKER_HMR_SCHEDULED,1645724700000,1645725900000,840020008:155981
KINGEA_ENTRY_BLACKOUT,1645727400000,1645730100000,840200001:161663
BROKER_HMR_SCHEDULED,1645728300000,1645729500000,840200001:161663
MAINTENANCE_ENTRY_BLOCK,1645745400000,1645746900000,DAILY_SERVER_CLOSE_20220225_0000_0005
MAINTENANCE_FORCE_FLAT,1645746900000,1645747500000,DAILY_SERVER_CLOSE_20220225_0000_0005
MAINTENANCE_RECOVERY,1645747500000,1645748400000,DAILY_SERVER_CLOSE_20220225_0000_0005
KINGEA_ENTRY_BLACKOUT,1645804800000,1645807500000,840010001:163337
KINGEA_ENTRY_BLACKOUT,1645804800000,1645807500000,840010002:163349
KINGEA_ENTRY_BLACKOUT,1645804800000,1645807500000,840020013:156041
BROKER_HMR_SCHEDULED,1645805700000,1645806900000,840010001:163337
BROKER_HMR_SCHEDULED,1645805700000,1645806900000,840010002:163349
BROKER_HMR_SCHEDULED,1645805700000,1645806900000,840020013:156041
MAINTENANCE_ENTRY_BLOCK,1645831800000,1645833300000,DAILY_SERVER_CLOSE_20220226_0000_0005
MAINTENANCE_FORCE_FLAT,1645833300000,1645833900000,DAILY_SERVER_CLOSE_20220226_0000_0005
MAINTENANCE_RECOVERY,1645833900000,1645834800000,DAILY_SERVER_CLOSE_20220226_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645918200000,1645919700000,DAILY_SERVER_CLOSE_20220227_0000_0005
MAINTENANCE_ENTRY_BLOCK,1645918740000,1645920240000,SUNDAY_SERVER_CLOSE_20220227_0009_0019
MAINTENANCE_FORCE_FLAT,1645919700000,1645920300000,DAILY_SERVER_CLOSE_20220227_0000_0005
MAINTENANCE_FORCE_FLAT,1645920240000,1645921140000,SUNDAY_SERVER_CLOSE_20220227_0009_0019
MAINTENANCE_RECOVERY,1645920300000,1645921200000,DAILY_SERVER_CLOSE_20220227_0000_0005
MAINTENANCE_RECOVERY,1645921140000,1645922040000,SUNDAY_SERVER_CLOSE_20220227_0009_0019
MAINTENANCE_ENTRY_BLOCK,1646004600000,1646006100000,DAILY_SERVER_CLOSE_20220228_0000_0005
MAINTENANCE_FORCE_FLAT,1646006100000,1646006700000,DAILY_SERVER_CLOSE_20220228_0000_0005
MAINTENANCE_RECOVERY,1646006700000,1646007600000,DAILY_SERVER_CLOSE_20220228_0000_0005
KINGEA_ENTRY_BLACKOUT,1646068500000,1646071200000,840510001:159409
BROKER_HMR_SCHEDULED,1646069400000,1646070600000,840510001:159409
MAINTENANCE_ENTRY_BLOCK,1646091000000,1646092500000,DAILY_SERVER_CLOSE_20220301_0000_0005
MAINTENANCE_FORCE_FLAT,1646092500000,1646093100000,DAILY_SERVER_CLOSE_20220301_0000_0005
MAINTENANCE_RECOVERY,1646093100000,1646094000000,DAILY_SERVER_CLOSE_20220301_0000_0005
KINGEA_ENTRY_BLACKOUT,1646154900000,1646157600000,840500001:164729
BROKER_HMR_SCHEDULED,1646155800000,1646157000000,840500001:164729
KINGEA_ENTRY_BLACKOUT,1646155800000,1646158500000,840040001:147262
KINGEA_ENTRY_BLACKOUT,1646155800000,1646158500000,840040002:147274
BROKER_HMR_SCHEDULED,1646156700000,1646157900000,840040001:147262
BROKER_HMR_SCHEDULED,1646156700000,1646157900000,840040002:147274
MAINTENANCE_ENTRY_BLOCK,1646177400000,1646178900000,DAILY_SERVER_CLOSE_20220302_0000_0005
MAINTENANCE_FORCE_FLAT,1646178900000,1646179500000,DAILY_SERVER_CLOSE_20220302_0000_0005
MAINTENANCE_RECOVERY,1646179500000,1646180400000,DAILY_SERVER_CLOSE_20220302_0000_0005
KINGEA_ENTRY_BLACKOUT,1646235900000,1646238600000,840190001:159487
BROKER_HMR_SCHEDULED,1646236800000,1646238000000,840190001:159487
KINGEA_ENTRY_BLACKOUT,1646242200000,1646244900000,840050021:165368
BROKER_HMR_SCHEDULED,1646243100000,1646244300000,840050021:165368
KINGEA_ENTRY_BLACKOUT,1646244000000,1646246700000,840200001:162640
BROKER_HMR_SCHEDULED,1646244900000,1646246100000,840200001:162640
MAINTENANCE_ENTRY_BLOCK,1646263800000,1646265300000,DAILY_SERVER_CLOSE_20220303_0000_0005
MAINTENANCE_FORCE_FLAT,1646265300000,1646265900000,DAILY_SERVER_CLOSE_20220303_0000_0005
MAINTENANCE_RECOVERY,1646265900000,1646266800000,DAILY_SERVER_CLOSE_20220303_0000_0005
KINGEA_ENTRY_BLACKOUT,1646323200000,1646325900000,840140001:164623
BROKER_HMR_SCHEDULED,1646324100000,1646325300000,840140001:164623
KINGEA_ENTRY_BLACKOUT,1646327700000,1646330400000,840500002:164887
BROKER_HMR_SCHEDULED,1646328600000,1646329800000,840500002:164887
KINGEA_ENTRY_BLACKOUT,1646328600000,1646331300000,840040003:147286
KINGEA_ENTRY_BLACKOUT,1646328600000,1646331300000,840040008:147360
KINGEA_ENTRY_BLACKOUT,1646328600000,1646331300000,840050021:165369
BROKER_HMR_SCHEDULED,1646329500000,1646330700000,840040003:147286
BROKER_HMR_SCHEDULED,1646329500000,1646330700000,840040008:147360
BROKER_HMR_SCHEDULED,1646329500000,1646330700000,840050021:165369
MAINTENANCE_ENTRY_BLOCK,1646350200000,1646351700000,DAILY_SERVER_CLOSE_20220304_0000_0005
MAINTENANCE_FORCE_FLAT,1646351700000,1646352300000,DAILY_SERVER_CLOSE_20220304_0000_0005
MAINTENANCE_RECOVERY,1646352300000,1646353200000,DAILY_SERVER_CLOSE_20220304_0000_0005
KINGEA_ENTRY_BLACKOUT,1646409600000,1646412300000,840030015:156561
KINGEA_ENTRY_BLACKOUT,1646409600000,1646412300000,840030016:156573
KINGEA_ENTRY_BLACKOUT,1646409600000,1646412300000,840030018:156597
BROKER_HMR_SCHEDULED,1646410500000,1646411700000,840030015:156561
BROKER_HMR_SCHEDULED,1646410500000,1646411700000,840030016:156573
BROKER_HMR_SCHEDULED,1646410500000,1646411700000,840030018:156597
MAINTENANCE_ENTRY_BLOCK,1646436600000,1646438100000,DAILY_SERVER_CLOSE_20220305_0000_0005
MAINTENANCE_FORCE_FLAT,1646438100000,1646438700000,DAILY_SERVER_CLOSE_20220305_0000_0005
MAINTENANCE_RECOVERY,1646438700000,1646439600000,DAILY_SERVER_CLOSE_20220305_0000_0005
MAINTENANCE_ENTRY_BLOCK,1646523000000,1646524500000,DAILY_SERVER_CLOSE_20220306_0000_0005
MAINTENANCE_ENTRY_BLOCK,1646523540000,1646525040000,SUNDAY_SERVER_CLOSE_20220306_0009_0019
MAINTENANCE_FORCE_FLAT,1646524500000,1646525100000,DAILY_SERVER_CLOSE_20220306_0000_0005
MAINTENANCE_FORCE_FLAT,1646525040000,1646525940000,SUNDAY_SERVER_CLOSE_20220306_0009_0019
MAINTENANCE_RECOVERY,1646525100000,1646526000000,DAILY_SERVER_CLOSE_20220306_0000_0005
MAINTENANCE_RECOVERY,1646525940000,1646526840000,SUNDAY_SERVER_CLOSE_20220306_0009_0019
MAINTENANCE_ENTRY_BLOCK,1646609400000,1646610900000,DAILY_SERVER_CLOSE_20220307_0000_0005
MAINTENANCE_FORCE_FLAT,1646610900000,1646611500000,DAILY_SERVER_CLOSE_20220307_0000_0005
MAINTENANCE_RECOVERY,1646611500000,1646612400000,DAILY_SERVER_CLOSE_20220307_0000_0005
MAINTENANCE_ENTRY_BLOCK,1646695800000,1646697300000,DAILY_SERVER_CLOSE_20220308_0000_0005
MAINTENANCE_FORCE_FLAT,1646697300000,1646697900000,DAILY_SERVER_CLOSE_20220308_0000_0005
MAINTENANCE_RECOVERY,1646697900000,1646698800000,DAILY_SERVER_CLOSE_20220308_0000_0005
MAINTENANCE_ENTRY_BLOCK,1646782200000,1646783700000,DAILY_SERVER_CLOSE_20220309_0000_0005
MAINTENANCE_FORCE_FLAT,1646783700000,1646784300000,DAILY_SERVER_CLOSE_20220309_0000_0005
MAINTENANCE_RECOVERY,1646784300000,1646785200000,DAILY_SERVER_CLOSE_20220309_0000_0005
KINGEA_ENTRY_BLACKOUT,1646847000000,1646849700000,840030021:158438
BROKER_HMR_SCHEDULED,1646847900000,1646849100000,840030021:158438
KINGEA_ENTRY_BLACKOUT,1646848800000,1646851500000,840200001:163743
BROKER_HMR_SCHEDULED,1646849700000,1646850900000,840200001:163743
KINGEA_ENTRY_BLACKOUT,1646857800000,1646860500000,840220014:157603
BROKER_HMR_SCHEDULED,1646858700000,1646859900000,840220014:157603
MAINTENANCE_ENTRY_BLOCK,1646868600000,1646870100000,DAILY_SERVER_CLOSE_20220310_0000_0005
MAINTENANCE_FORCE_FLAT,1646870100000,1646870700000,DAILY_SERVER_CLOSE_20220310_0000_0005
MAINTENANCE_RECOVERY,1646870700000,1646871600000,DAILY_SERVER_CLOSE_20220310_0000_0005
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840030005:156441
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840030006:156453
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840030007:156465
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840030034:156745
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840030035:156757
KINGEA_ENTRY_BLACKOUT,1646928000000,1646930700000,840140001:164624
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840030005:156441
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840030006:156453
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840030007:156465
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840030034:156745
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840030035:156757
BROKER_HMR_SCHEDULED,1646928900000,1646930100000,840140001:164624
KINGEA_ENTRY_BLACKOUT,1646944200000,1646946900000,840220015:157606
BROKER_HMR_SCHEDULED,1646945100000,1646946300000,840220015:157606
MAINTENANCE_ENTRY_BLOCK,1646955000000,1646956500000,DAILY_SERVER_CLOSE_20220311_0000_0005
MAINTENANCE_FORCE_FLAT,1646956500000,1646957100000,DAILY_SERVER_CLOSE_20220311_0000_0005
MAINTENANCE_RECOVERY,1646957100000,1646958000000,DAILY_SERVER_CLOSE_20220311_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647041400000,1647042900000,DAILY_SERVER_CLOSE_20220312_0000_0005
MAINTENANCE_FORCE_FLAT,1647042900000,1647043500000,DAILY_SERVER_CLOSE_20220312_0000_0005
MAINTENANCE_RECOVERY,1647043500000,1647044400000,DAILY_SERVER_CLOSE_20220312_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647127800000,1647129300000,DAILY_SERVER_CLOSE_20220313_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647128340000,1647129840000,SUNDAY_SERVER_CLOSE_20220313_0009_0019
MAINTENANCE_FORCE_FLAT,1647129300000,1647129900000,DAILY_SERVER_CLOSE_20220313_0000_0005
MAINTENANCE_FORCE_FLAT,1647129840000,1647130740000,SUNDAY_SERVER_CLOSE_20220313_0009_0019
MAINTENANCE_RECOVERY,1647129900000,1647130800000,DAILY_SERVER_CLOSE_20220313_0000_0005
MAINTENANCE_RECOVERY,1647130740000,1647131640000,SUNDAY_SERVER_CLOSE_20220313_0009_0019
MAINTENANCE_ENTRY_BLOCK,1647214200000,1647215700000,DAILY_SERVER_CLOSE_20220314_0000_0005
MAINTENANCE_FORCE_FLAT,1647215700000,1647216300000,DAILY_SERVER_CLOSE_20220314_0000_0005
MAINTENANCE_RECOVERY,1647216300000,1647217200000,DAILY_SERVER_CLOSE_20220314_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647300600000,1647302100000,DAILY_SERVER_CLOSE_20220315_0000_0005
MAINTENANCE_FORCE_FLAT,1647302100000,1647302700000,DAILY_SERVER_CLOSE_20220315_0000_0005
MAINTENANCE_RECOVERY,1647302700000,1647303600000,DAILY_SERVER_CLOSE_20220315_0000_0005
KINGEA_ENTRY_BLACKOUT,1647356400000,1647359100000,840030001:156393
BROKER_HMR_SCHEDULED,1647357300000,1647358500000,840030001:156393
MAINTENANCE_ENTRY_BLOCK,1647387000000,1647388500000,DAILY_SERVER_CLOSE_20220316_0000_0005
MAINTENANCE_FORCE_FLAT,1647388500000,1647389100000,DAILY_SERVER_CLOSE_20220316_0000_0005
MAINTENANCE_RECOVERY,1647389100000,1647390000000,DAILY_SERVER_CLOSE_20220316_0000_0005
KINGEA_ENTRY_BLACKOUT,1647442800000,1647445500000,840020010:156006
KINGEA_ENTRY_BLACKOUT,1647442800000,1647445500000,840020011:156018
BROKER_HMR_SCHEDULED,1647443700000,1647444900000,840020010:156006
BROKER_HMR_SCHEDULED,1647443700000,1647444900000,840020011:156018
KINGEA_ENTRY_BLACKOUT,1647450000000,1647452700000,840200001:163993
BROKER_HMR_SCHEDULED,1647450900000,1647452100000,840200001:163993
KINGEA_ENTRY_BLACKOUT,1647462600000,1647465300000,840050014:152422
BROKER_HMR_SCHEDULED,1647463500000,1647464700000,840050014:152422
KINGEA_ENTRY_BLACKOUT,1647464400000,1647467100000,840050018:152430
BROKER_HMR_SCHEDULED,1647465300000,1647466500000,840050018:152430
MAINTENANCE_ENTRY_BLOCK,1647473400000,1647474900000,DAILY_SERVER_CLOSE_20220317_0000_0005
MAINTENANCE_FORCE_FLAT,1647474900000,1647475500000,DAILY_SERVER_CLOSE_20220317_0000_0005
MAINTENANCE_RECOVERY,1647475500000,1647476400000,DAILY_SERVER_CLOSE_20220317_0000_0005
KINGEA_ENTRY_BLACKOUT,1647529200000,1647531900000,840070001:158352
KINGEA_ENTRY_BLACKOUT,1647529200000,1647531900000,840140001:164625
BROKER_HMR_SCHEDULED,1647530100000,1647531300000,840070001:158352
BROKER_HMR_SCHEDULED,1647530100000,1647531300000,840140001:164625
MAINTENANCE_ENTRY_BLOCK,1647559800000,1647561300000,DAILY_SERVER_CLOSE_20220318_0000_0005
MAINTENANCE_FORCE_FLAT,1647561300000,1647561900000,DAILY_SERVER_CLOSE_20220318_0000_0005
MAINTENANCE_RECOVERY,1647561900000,1647562800000,DAILY_SERVER_CLOSE_20220318_0000_0005
KINGEA_ENTRY_BLACKOUT,1647621000000,1647623700000,840120001:156934
BROKER_HMR_SCHEDULED,1647621900000,1647623100000,840120001:156934
MAINTENANCE_ENTRY_BLOCK,1647646200000,1647647700000,DAILY_SERVER_CLOSE_20220319_0000_0005
MAINTENANCE_FORCE_FLAT,1647647700000,1647648300000,DAILY_SERVER_CLOSE_20220319_0000_0005
MAINTENANCE_RECOVERY,1647648300000,1647649200000,DAILY_SERVER_CLOSE_20220319_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647732600000,1647734100000,DAILY_SERVER_CLOSE_20220320_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647733140000,1647734640000,SUNDAY_SERVER_CLOSE_20220320_0009_0019
MAINTENANCE_FORCE_FLAT,1647734100000,1647734700000,DAILY_SERVER_CLOSE_20220320_0000_0005
MAINTENANCE_FORCE_FLAT,1647734640000,1647735540000,SUNDAY_SERVER_CLOSE_20220320_0009_0019
MAINTENANCE_RECOVERY,1647734700000,1647735600000,DAILY_SERVER_CLOSE_20220320_0000_0005
MAINTENANCE_RECOVERY,1647735540000,1647736440000,SUNDAY_SERVER_CLOSE_20220320_0009_0019
MAINTENANCE_ENTRY_BLOCK,1647819000000,1647820500000,DAILY_SERVER_CLOSE_20220321_0000_0005
MAINTENANCE_FORCE_FLAT,1647820500000,1647821100000,DAILY_SERVER_CLOSE_20220321_0000_0005
MAINTENANCE_RECOVERY,1647821100000,1647822000000,DAILY_SERVER_CLOSE_20220321_0000_0005
KINGEA_ENTRY_BLACKOUT,1647889200000,1647891900000,840050022:166241
BROKER_HMR_SCHEDULED,1647890100000,1647891300000,840050022:166241
MAINTENANCE_ENTRY_BLOCK,1647905400000,1647906900000,DAILY_SERVER_CLOSE_20220322_0000_0005
MAINTENANCE_FORCE_FLAT,1647906900000,1647907500000,DAILY_SERVER_CLOSE_20220322_0000_0005
MAINTENANCE_RECOVERY,1647907500000,1647908400000,DAILY_SERVER_CLOSE_20220322_0000_0005
MAINTENANCE_ENTRY_BLOCK,1647991800000,1647993300000,DAILY_SERVER_CLOSE_20220323_0000_0005
MAINTENANCE_FORCE_FLAT,1647993300000,1647993900000,DAILY_SERVER_CLOSE_20220323_0000_0005
MAINTENANCE_RECOVERY,1647993900000,1647994800000,DAILY_SERVER_CLOSE_20220323_0000_0005
KINGEA_ENTRY_BLACKOUT,1648045800000,1648048500000,840050022:166173
BROKER_HMR_SCHEDULED,1648046700000,1648047900000,840050022:166173
KINGEA_ENTRY_BLACKOUT,1648053000000,1648055700000,840020008:155982
BROKER_HMR_SCHEDULED,1648053900000,1648055100000,840020008:155982
KINGEA_ENTRY_BLACKOUT,1648054800000,1648057500000,840200001:164384
BROKER_HMR_SCHEDULED,1648055700000,1648056900000,840200001:164384
MAINTENANCE_ENTRY_BLOCK,1648078200000,1648079700000,DAILY_SERVER_CLOSE_20220324_0000_0005
MAINTENANCE_FORCE_FLAT,1648079700000,1648080300000,DAILY_SERVER_CLOSE_20220324_0000_0005
MAINTENANCE_RECOVERY,1648080300000,1648081200000,DAILY_SERVER_CLOSE_20220324_0000_0005
KINGEA_ENTRY_BLACKOUT,1648134000000,1648136700000,840020013:156042
KINGEA_ENTRY_BLACKOUT,1648134000000,1648136700000,840140001:164626
BROKER_HMR_SCHEDULED,1648134900000,1648136100000,840020013:156042
BROKER_HMR_SCHEDULED,1648134900000,1648136100000,840140001:164626
KINGEA_ENTRY_BLACKOUT,1648138500000,1648141200000,840500001:165356
KINGEA_ENTRY_BLACKOUT,1648138500000,1648141200000,840500002:165357
BROKER_HMR_SCHEDULED,1648139400000,1648140600000,840500001:165356
BROKER_HMR_SCHEDULED,1648139400000,1648140600000,840500002:165357
MAINTENANCE_ENTRY_BLOCK,1648164600000,1648166100000,DAILY_SERVER_CLOSE_20220325_0000_0005
MAINTENANCE_FORCE_FLAT,1648166100000,1648166700000,DAILY_SERVER_CLOSE_20220325_0000_0005
MAINTENANCE_RECOVERY,1648166700000,1648167600000,DAILY_SERVER_CLOSE_20220325_0000_0005
MAINTENANCE_ENTRY_BLOCK,1648251000000,1648252500000,DAILY_SERVER_CLOSE_20220326_0000_0005
MAINTENANCE_FORCE_FLAT,1648252500000,1648253100000,DAILY_SERVER_CLOSE_20220326_0000_0005
MAINTENANCE_RECOVERY,1648253100000,1648254000000,DAILY_SERVER_CLOSE_20220326_0000_0005
MAINTENANCE_ENTRY_BLOCK,1648337400000,1648338900000,DAILY_SERVER_CLOSE_20220327_0000_0005
MAINTENANCE_ENTRY_BLOCK,1648337940000,1648339440000,SUNDAY_SERVER_CLOSE_20220327_0009_0019
MAINTENANCE_FORCE_FLAT,1648338900000,1648339500000,DAILY_SERVER_CLOSE_20220327_0000_0005
MAINTENANCE_FORCE_FLAT,1648339440000,1648340340000,SUNDAY_SERVER_CLOSE_20220327_0009_0019
MAINTENANCE_RECOVERY,1648339500000,1648340400000,DAILY_SERVER_CLOSE_20220327_0000_0005
MAINTENANCE_RECOVERY,1648340340000,1648341240000,SUNDAY_SERVER_CLOSE_20220327_0009_0019
MAINTENANCE_ENTRY_BLOCK,1648423800000,1648425300000,DAILY_SERVER_CLOSE_20220328_0000_0005
MAINTENANCE_FORCE_FLAT,1648425300000,1648425900000,DAILY_SERVER_CLOSE_20220328_0000_0005
MAINTENANCE_RECOVERY,1648425900000,1648426800000,DAILY_SERVER_CLOSE_20220328_0000_0005
MAINTENANCE_ENTRY_BLOCK,1648510200000,1648511700000,DAILY_SERVER_CLOSE_20220329_0000_0005
MAINTENANCE_FORCE_FLAT,1648511700000,1648512300000,DAILY_SERVER_CLOSE_20220329_0000_0005
MAINTENANCE_RECOVERY,1648512300000,1648513200000,DAILY_SERVER_CLOSE_20220329_0000_0005
KINGEA_ENTRY_BLACKOUT,1648571400000,1648574100000,840030021:158439
KINGEA_ENTRY_BLACKOUT,1648571400000,1648574100000,840180002:160343
BROKER_HMR_SCHEDULED,1648572300000,1648573500000,840030021:158439
BROKER_HMR_SCHEDULED,1648572300000,1648573500000,840180002:160343
MAINTENANCE_ENTRY_BLOCK,1648596600000,1648598100000,DAILY_SERVER_CLOSE_20220330_0000_0005
MAINTENANCE_FORCE_FLAT,1648598100000,1648598700000,DAILY_SERVER_CLOSE_20220330_0000_0005
MAINTENANCE_RECOVERY,1648598700000,1648599600000,DAILY_SERVER_CLOSE_20220330_0000_0005
KINGEA_ENTRY_BLACKOUT,1648651500000,1648654200000,840190001:159488
BROKER_HMR_SCHEDULED,1648652400000,1648653600000,840190001:159488
KINGEA_ENTRY_BLACKOUT,1648652400000,1648655100000,840010007:163410
KINGEA_ENTRY_BLACKOUT,1648652400000,1648655100000,840010018:163493
BROKER_HMR_SCHEDULED,1648653300000,1648654500000,840010007:163410
BROKER_HMR_SCHEDULED,1648653300000,1648654500000,840010018:163493
KINGEA_ENTRY_BLACKOUT,1648659600000,1648662300000,840200001:164748
BROKER_HMR_SCHEDULED,1648660500000,1648661700000,840200001:164748
MAINTENANCE_ENTRY_BLOCK,1648683000000,1648684500000,DAILY_SERVER_CLOSE_20220331_0000_0005
MAINTENANCE_FORCE_FLAT,1648684500000,1648685100000,DAILY_SERVER_CLOSE_20220331_0000_0005
MAINTENANCE_RECOVERY,1648685100000,1648686000000,DAILY_SERVER_CLOSE_20220331_0000_0005
KINGEA_ENTRY_BLACKOUT,1648738800000,1648741500000,840010001:163338
KINGEA_ENTRY_BLACKOUT,1648738800000,1648741500000,840010002:163350
KINGEA_ENTRY_BLACKOUT,1648738800000,1648741500000,840140001:164627
BROKER_HMR_SCHEDULED,1648739700000,1648740900000,840010001:163338
BROKER_HMR_SCHEDULED,1648739700000,1648740900000,840010002:163350
BROKER_HMR_SCHEDULED,1648739700000,1648740900000,840140001:164627
